Reg,St,Site Name                                                                ,,Site ID,EPA ID,Address,City,Zip,County,,,FF?,Latitude,Longitude,Final Date,,
_03_,PA,WHITMOYER LABORATORIES,,_0300643_,PAD003005014,19 N RAILROAD ST ,JACKSON TOWNSHIP,17067,LEBANON,,,N,_+40.364710_,_-076.325000_ ,06/10/86,,
_03_,PA,WILLIAM DICK LAGOONS,,_0301252_,PAD980537773,TELEGRAPH ROAD ,WEST CALN TOWNSHIP,19376,CHESTER,,,N,_+40.041930_,_-075.898060_ ,07/22/87,,
_03_,PA,WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION,,_0303820_,PAD987277837,RT 611 & COUNTY LINE ROAD ,HORSHAM,19040,MONTGOMERY,,,Y,_+40.192220_,_-075.147500_ ,09/29/95,,
_03_,VA,ABEX CORP.,,_0302667_,VAD980551683,RANDOLPH + GREEN ST ,PORTSMOUTH,23704,PORTSMOUTH CITY,,,N,_+36.826500_,_-076.304500_ ,08/30/90,,
_03_,VA,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",,_0302565_,VAD042916361,RTE 3 ,MONTROSS,22520,WESTMORELAND,,,N,_+38.086660_,_-076.791110_ ,02/21/90,,
_03_,VA,"ATLANTIC WOOD INDUSTRIES, INC.",,_0302836_,VAD990710410,3950 ELM ST ,PORTSMOUTH,23704,PORTSMOUTH CITY,,,N,_+36.80719_,_-076.297032_ ,02/21/90,,
_03_,VA,"AVTEX FIBERS, INC.",,_0302606_,VAD070358684,BOX 1169 KENDRICK LN ,FRONT ROYAL,22630,WARREN,,,N,_+38.925560_,_-078.211660_ ,06/10/86,,
_03_,VA,BUCKINGHAM COUNTY LANDFILL,,_0302624_,VAD089027973,ST RTE 640 W OF US RTE 15 ,BUCKINGHAM,23936,BUCKINGHAM,,,N,_+37.514160_,_-078.516660_ ,10/04/89,,
_03_,VA,"C & R BATTERY CO., INC.",,_0302581_,VAD049957913,1320 BELLWOOD RD ,CHESTERFIELD COUNTY,23237,CHESTERFIELD,,,N,_+37.418000_,_-077.415000_ ,07/22/87,,
_03_,VA,CHISMAN CREEK,,_0302756_,VAD980712913,WOLF TRAP RD ,YORK COUNTY,23692,YORK,,,N,_+37.177000_,_-076.463100_ ,09/08/83,,
_03_,VA,"CULPEPER WOOD PRESERVERS, INC.",,_0302592_,VAD059165282,RTE 666 ,CULPEPER,22701,CULPEPER,,,N,_+38.483330_,_-077.960000_ ,10/04/89,,
_03_,VA,DEFENSE GENERAL SUPPLY CENTER (DLA),,_0302849_,VA3971520751,JEFFERSON DAVIS HGY ,CHESTERFIELD COUNTY,23237,CHESTERFIELD,,,Y,_+37.418900_,_-077.448500_ ,07/22/87,,
_03_,VA,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719),,_0302708_,VAD980554984,RTE 360 STATE RD 719 ,PITTSYLVANIA COUNTY,24531,PITTSYLVANIA,,,N,_+36.665830_,_-079.348610_ ,07/22/87,,
_03_,VA,FORMER NANSEMOND ORDNANCE DEPOT,,_0302639_,VAD123933426,STATE ROUTE 135 ,SUFFOLK,23435,SUFFOLK CITY,,,N,_+36.899720_,_-076.434720_ ,07/22/99,,
_03_,VA,FORT EUSTIS (US ARMY),,_0302859_,VA6210020321,END OF MULBERRY ISLAND ,NEWPORT NEWS,23604,NEWPORT NEWS CITY,,,Y,_+37.105000_,_-076.568330_ ,12/16/94,,
_03_,VA,GREENWOOD CHEMICAL CO.,,_0302523_,VAD003125374,PO BOX 26 OFF STATE RTE 690 ,NEWTOWN,22943,ALBEMARLE,,,N,_+38.044710_,_-078.786380_ ,07/22/87,,
_03_,VA,"H & H INC., BURN PIT",,_0302659_,VAD980539878,10 MILES N RTE 33 ,FARRINGTON,23192,HANOVER,,,N,_+37.724300_,_-077.585700_ ,03/31/89,,
_03_,VA,HIDDEN LANE LANDFILL,,_0302762_,VAD980829030,"OFF OF PERSIMMON LN, ~3/4 MILE N OF RT 7 ",Sterling,21065,LOUDOUN,,,N,_+39.05358_,_-077.4255_ ,03/19/08,,
_03_,VA,KIM-STAN LANDFILL,,_0302612_,VAD077923449,VA ROUTE 696 ,SELMA,24474,ALLEGHANY,,,N,_+37.800270_,_-079.861660_ ,07/22/99,,
_03_,VA,L.A. CLARKE & SON,,_0302542_,VAD007972482,ROUTE 608 ,SPOTSYLVANIA,22553,SPOTSYLVANIA,,,N,_+38.236110_,_-077.432500_ ,06/10/86,,
_03_,VA,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARCH CENTER,,_0303768_,VA2800005033,OFF STATE HIGHWAY 187  ,HAMPTON,23665,HAMPTON CITY,,,Y,_+37.069990_,_-076.358610_ ,05/31/94,,
_03_,VA,MARINE CORPS COMBAT DEVELOPMENT COMMAND,,_0302840_,VA1170024722,5TH STREET ,QUANTICO,22134,PRINCE WILLIAM,,,Y,_+38.521660_,_-077.290000_ ,05/31/94,,
_03_,VA,NAVAL AMPHIBIOUS BASE LITTLE CREEK,,_0302853_,VA5170022482,SHORE DRIVE (U.S. ROUTE 60) ,VIRGINIA BEACH,23455,VIRGINIA BEACH CITY,,,Y,_+36.906110_,_-076.147770_ ,05/10/99,,
_03_,VA,NAVAL SURFACE WARFARE CENTER - DAHLGREN,,_0302862_,VA7170024684,2 MI E OF INTER 301 & 206 ,DAHLGREN,22448,KING GEORGE,,,Y,_+38.326660_,_-077.026940_ ,10/14/92,,
_03_,VA,NAVAL WEAPONS STATION - YORKTOWN,,_0302869_,VA8170024170,US NAVAL WEAPONS STA ,YORKTOWN,23690,YORK,,,Y,_+37.245830_,_-076.588880_ ,10/14/92,,
_03_,VA,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX),,_0302858_,VA6170061463,HELMICK ST ,NORFOLK,23511,NORFOLK CITY,,,Y,_+36.940270_,_-076.300270_ ,04/01/97,,
_03_,VA,NORFOLK NAVAL SHIPYARD,,_0302841_,VA1170024813,VICTORY BOULEVARD ,PORTSMOUTH,23709,PORTSMOUTH CITY,,,Y,_+36.821940_,_-076.294720_ ,07/22/99,,
_03_,VA,NWS YORKTOWN - CHEATHAM ANNEX,,_0302848_,VA3170024605,"CHEATHAM ANNEX, NAVAL SUPPLY CENTER ",YORKTOWN,23185,YORK,,,Y,_+37.284720_,_-076.607500_ ,12/01/00,,
_03_,VA,PECK IRON AND METAL,,_0306115_,VAN000306115,3850 ELM AVENUE ,PORTSMOUTH,23704,PORTSMOUTH CITY,,,N,_+36.86_,_-076.3097_ ,11/04/09,,
_03_,VA,"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DIVISION)",,_0302607_,VAD071040752,OAKVIEW AVE & PEYTON STS ,RICHMOND,23228,HENRICO,,,N,_+37.635830_,_-077.503610_ ,03/31/89,,
_03_,VA,SALTVILLE WASTE DISPOSAL PONDS,,_0302526_,VAD003127578,ALLISON GAP RD. ,SALTVILLE,24370,SMYTH,,,N,_+36.883330_,_-081.783330_ ,09/08/83,,
_03_,VA,SAUNDERS SUPPLY CO.,,_0302514_,VAD003117389,KINGS HWY BY CRITTENDEN & GODW ,CHUCKATUCK,23432,SUFFOLK CITY,,,N,_+36.860550_,_-076.581660_ ,10/04/89,,
_03_,VA,ST. JULIENS CREEK ANNEX (U.S. NAVY),,_0302852_,VA5170000181,VICTORY BOULEVARD ,CHESAPEAKE,23323,CHESAPEAKE CITY,,,Y,_+36.794160_,_-076.312220_ ,07/27/00,,
_03_,VA,U.S. TITANIUM,,_0302737_,VAD980705404,RTE 151 ,PINEY RIVER,22964,NELSON,,,N,_+37.708330_,_-079.016660_ ,09/08/83,,
_03_,WV,ALLEGANY BALLISTICS LABORATORY (USNAVY),,_0303171_,WV0170023691,COUNTY RTE 9 ,MINERAL COUNTY,26753,MINERAL,,,Y,_+39.560970_,_-078.843610_ ,05/31/94,,
_03_,WV,BIG JOHN SALVAGE - HOULT ROAD,,_0302947_,WVD054827944,HOULT ROAD ,FAIRMONT,26554,MARION,,,N,_+39.497220_,_-080.123050_ ,07/27/00,,
_03_,WV,"FIKE CHEMICAL, INC.",,_0302940_,WVD047989207,W 19TH ST ,NITRO,25143,PUTNAM,,,N,_+38.426660_,_-081.842500_ ,09/08/83,,
_03_,WV,HANLIN-ALLIED-OLIN,,_0303677_,WVD024185373,STATE ROUTE 2 ,MOUNDSVILLE,26041,MARSHALL,,,N,_+39.906660_,_-080.801380_ ,07/22/99,,
_03_,WV,ORDNANCE WORKS DISPOSAL AREAS,,_0302884_,WVD000850404,1100 DUPONT RD ,MORGANTOWN,26505,MONONGALIA,,,N,_+39.603330_,_-079.979710_ ,06/10/86,,
_03_,WV,RAVENSWOOD PCE,,_0305428_,WVSFN0305428,212 WALNUT STREET APPROX. WELLS #2 AND #3,RAVENSWOOD,26164,JACKSON,,,N,_+38.951660_,_-081.761660_ ,09/23/04,,
_03_,WV,SHARON STEEL CORP (FAIRMONT COKE WORKS),,_0302883_,WVD000800441,LAFAYETTE ST ,FAIRMONT,26554,MARION,,,N,_+39.493610_,_-080.114440_ ,12/23/96,,
_03_,WV,VIENNA TETRACHLOROETHENE,,_0304759_,WVD988798401,"30TH STREET, GRAND CENTRAL AVE ",VIENNA,26105,WOOD,,,N,_+39.325160_,_-081.548770_ ,10/22/99,,
_03_,WV,WEST VIRGINIA ORDNANCE (USARMY),,_0303066_,WVD980713036,ROUTE 1 BOX 125 ,POINT PLEASANT,25550,MASON,,,Y,_+38.926380_,_-082.076380_ ,09/08/83,,
_04_,AL,ALABAMA ARMY AMMUNITION PLANT,,_0400449_,AL6210020008,STATE HWY 235 ,CHILDERSBURG,35044,TALLADEGA,,,Y,_+33.338100_,_-086.326800_ ,07/22/87,,
_04_,AL,"ALABAMA PLATING COMPANY, INC.",,_0400129_,ALD004022448,570 HIGHWAY 231 NORTH ,VINCENT,35178,SHELBY,,,N,_+33.399720_,_-086.405000_ ,09/18/12,,
_04_,AL,AMERICAN BRASS INC.,,_0406299_,ALD981868466,HIGHWAY 134 WEST ,HEADLAND,36345,HENRY,,,N,_+31.325000_,_-085.404160_ ,05/10/99,,
_04_,AL,ANNISTON ARMY DEPOT (SOUTHEAST INDUSTRIAL AREA),,_0400443_,AL3210020027,OFF AL HWY 202 ,ANNISTON,36253,CALHOUN,,,Y,_+33.659430_,_-085.969430_ ,03/13/89,,
_04_,AL,CIBA-GEIGY CORP. (MCINTOSH PLANT),,_0400073_,ALD001221902,OFF HWY 43 ,MCINTOSH,36553,WASHINGTON,,,N,_+31.279000_,_-087.995500_ ,09/21/84,,
_04_,AL,INTERSTATE LEAD CO. (ILCO),,_0404344_,ALD041906173,1247 BORDEN AVE SE ,LEEDS,35094,JEFFERSON,,,N,_+33.688880_,_-086.633330_ ,06/10/86,,
_04_,AL,OLIN CORP. (MCINTOSH PLANT),,_0400153_,ALD008188708,OLIN RD ,MCINTOSH,36553,WASHINGTON,,,N,_+31.263880_,_-087.994450_ ,09/21/84,,
_04_,AL,PERDIDO GROUND WATER CONTAMINATION,,_0404345_,ALD980728703,COUNTY RD 47 S ,PERDIDO,36562,BALDWIN,,,N,_+31.012500_,_-087.625000_ ,09/08/83,,
_04_,AL,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),,_0400306_,ALD095688875,US HWY 43 ,BUCKS,36512,MOBILE,,,N,_+30.975000_,_-088.021380_ ,09/21/84,,
_04_,AL,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),,_0400144_,ALD008161176,US HWY 43 ,AXIS,36505,MOBILE,,,N,_+30.969430_,_-088.017500_ ,09/21/84,,
_04_,AL,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),,_0404285_,ALD007454085,3017 BIRMINGHAM HWY ,MONTGOMERY,36108,MONTGOMERY,,,N,_+32.376100_,_-086.379100_ ,08/30/90,,
_04_,AL,TRIANA/TENNESSEE RIVER,,_0405546_,ALD983166299,USAMICOM DRSMI KL ,LIMESTONE/MORGAN,35898,,,,N,_+34.508880_,_-086.638190_ ,09/08/83,,
_04_,AL,USARMY/NASA REDSTONE ARSENAL,,_0405545_,AL7210020742,Postal Address is unavailable for the Site ,HUNTSVILLE,35808,MADISON,,,Y,_+34.646940_,_-086.673050_ ,05/31/94,,
_04_,FL,AGRICO CHEMICAL CO.,,_0400818_,FLD980221857,118 E FAIRFIELD DR @ I-110 ,PENSACOLA,32505,ESCAMBIA,,,N,_+30.451200_,_-087.225600_ ,10/04/89,,
_04_,FL,AIRCO PLATING CO.,,_0400561_,FLD004145140,3636 NW 46TH STREET ,MIAMI,33142,MIAMI-DADE,,,N,_+25.815200_,_-080.255900_ ,02/21/90,,
_04_,FL,ALARIC AREA GW PLUME,,_0405001_,FLD012978862,NEAR N. 71ST STREET AND 14TH AVENUE ,TAMPA,33619,HILLSBOROUGH,,,N,_+27.964080_,_-082.375130_ ,12/01/00,,
_04_,FL,"AMERICAN CREOSOTE WORKS, INC. (PENSACOLA PLANT)",,_0400572_,FLD008161994,701 S J ST ,PENSACOLA,32501,ESCAMBIA,,,N,_+30.404710_,_-087.236660_ ,09/08/83,,
_04_,FL,"ANODYNE, INC.",,_0401044_,FLD981014368,1270 NW 165 STREET ,NORTH MIAMI BEACH,33169,MIAMI-DADE,,,N,_+25.923180_,_-080.221530_ ,02/21/90,,
_04_,FL,ARKLA TERRA PROPERTY,,_0406909_,FLSFN0406909,11706 US HWY 301 ,THONOTOSASSA,33592,HILLSBOROUGH,,,N,_+28.057778_,_-082.3175_ ,04/09/09,,
_04_,FL,CABOT/KOPPERS,,_0400903_,FLD980709356,MAIN ST & 23RD AVE PHONE 352-376-5144,GAINESVILLE,32601,ALACHUA,,,N,_+29.675000_,_-082.323060_ ,09/21/84,,
_04_,FL,CHEVRON CHEMICAL CO. (ORTHO DIVISION),,_0400520_,FLD004064242,3100 ORANGE BLOSSOM TRAIL ,ORLANDO,32804,ORANGE,,,N,_+28.578880_,_-081.408880_ ,05/31/94,,
_04_,FL,"CITY INDUSTRIES, INC.",,_0400683_,FLD055945653,3920 FORSYTH RD ,ORLANDO,32807,ORANGE,,,N,_+28.601380_,_-081.300000_ ,10/04/89,,
_04_,FL,CONTINENTAL CLEANERS,,_0410384_,FLD982130098,798 NORTHWEST 62ND STREET ,MIAMI,33150,MIAMI-DADE,,,N,_+25.831842_,_-080.210178_ ,03/15/12,,
_04_,FL,ESCAMBIA WOOD - PENSACOLA,,_0400573_,FLD008168346,3910 N PALAFOX ST. ,PENSACOLA,32522,ESCAMBIA,,,N,_+30.455300_,_-087.231700_ ,12/16/94,,
_04_,FL,FAIRFAX ST. WOOD TREATERS,,_0410582_,FLD000623041,2610 FAIRFAX STREET ,JACKSONVILLE,32209,DUVAL,,,N,_+30.353490_,_-081.686354_ ,09/18/12,,
_04_,FL,FLASH CLEANERS,,_0407492_,FLD083111005,4131 NORTH FEDERAL HIGHWAY ,Pompano Beach,33064,BROWARD,,,N,_+26.2825_,_-080.096708_ ,09/03/08,,
_04_,FL,FLORIDA PETROLEUM REPROCESSORS,,_0406469_,FLD984184127,3211 S.W. 50TH AVENUE ,FORT LAUDERDALE,33314,BROWARD,,,N,_+26.081940_,_-080.215550_ ,03/06/98,,
_04_,FL,FLORIDA STEEL CORP.,,_0400657_,FLD050432251,SR 710 ,INDIANTOWN,33956,MARTIN,,,N,_+27.041110_,_-080.506110_ ,09/08/83,,
_04_,FL,GENERAL DYNAMICS LONGWOOD,,_0410013_,FLR000091322,1333 NORTH US HIGHWAY 17/92 ,LONGWOOD,32750,SEMINOLE,,,N,_+28.7170_,_-081.3217_ ,09/29/10,,
_04_,FL,HARRIS CORP. (PALM BAY PLANT),,_0400460_,FLD000602334,OFF PALM BAY BLVD ,PALM BAY,32905,BREVARD,,,N,_+28.030280_,_-080.601380_ ,07/22/87,,
_04_,FL,HELENA CHEMICAL CO. (TAMPA PLANT),,_0400674_,FLD053502696,2405 N 71TH ST ,TAMPA,33619,HILLSBOROUGH,,,N,_+27.963930_,_-082.374810_ ,10/14/92,,
_04_,FL,HOLLINGSWORTH SOLDERLESS TERMINAL,,_0400548_,FLD004119681,700 NW 57TH PLACE ,FORT LAUDERDALE,33309,BROWARD,,,N,_+26.198330_,_-080.152210_ ,09/08/83,,
_04_,FL,HOMESTEAD AIR FORCE BASE,,_0404746_,FL7570024037,FLORIDA TURNPIKE EAST ,HOMESTEAD AIR FORCE BASE,33039,MIAMI-DADE,,,Y,_+25.489440_,_-080.396940_ ,08/30/90,,
_04_,FL,JACKSONVILLE NAVAL AIR STATION,,_0401214_,FL6170024412,NAS BLDG 826 ,JACKSONVILLE,32212,DUVAL,,,Y,_+30.221110_,_-081.682770_ ,11/21/89,,
_04_,FL,JJ SEIFERT MACHINE,,_0410232_,FLN000410232,4202-4212 OLD US HIGHWAY 41 ,RUSKIN,33570,HILLSBOROUGH,,,N,_+27.6788_,_-082.4782_ ,03/04/10,,
_04_,FL,KERR-MCGEE CHEMICAL CORP - JACKSONVILLE,,_0400614_,FLD039049101,1611 TALLEYRAND AVENUE ,JACKSONVILLE,32206,DUVAL,,,N,_+30.3442_,_-081.6265_ ,03/04/10,,
_04_,FL,LANDIA CHEMICAL COMPANY,,_0400627_,FLD042110841,1405 WEST OLIVE STREET ,LAKELAND,33815,POLK,,,N,_+28.039440_,_-081.979160_ ,05/11/00,,
_04_,FL,MADISON COUNTY SANITARY LANDFILL,,_0404199_,FLD981019235,ROCKY FORD/JESTLAMB SCH RD JCT ,MADISON,32340,MADISON,,,N,_+30.501110_,_-083.393750_ ,08/30/90,,
_04_,FL,MIAMI DRUM SERVICES,,_0400746_,FLD076027820,7049 NW 70TH ST ,MIAMI,33166,MIAMI-DADE,,,N,_+25.837210_,_-080.313060_ ,09/08/83,,
_04_,FL,MRI CORP (TAMPA),,_0400779_,FLD088787585,9220 STANNUM STREET ,TAMPA,33619,HILLSBOROUGH,,,N,_+27.960000_,_-082.355830_ ,12/23/96,,
_04_,FL,PEAK OIL CO./BAY DRUM CO.,,_0400536_,FLD004091807,S.R. 574 ,TAMPA,33619,HILLSBOROUGH,,,N,_+27.970800_,_-082.340400_ ,06/10/86,,
_04_,FL,PENSACOLA NAVAL AIR STATION,,_0401221_,FL9170024567,NAVAL AIR STATION BUILDING 3 ,PENSACOLA,32508,ESCAMBIA,,,Y,_+30.357220_,_-087.283050_ ,11/21/89,,
_04_,FL,"PEPPER STEEL & ALLOYS, INC.",,_0400599_,FLD032544587,11100 NW S RIVER DR ,MEDLEY,33178,MIAMI-DADE,,,N,_+25.873610_,_-080.353330_ ,09/21/84,,
_04_,FL,PETROLEUM PRODUCTS CORP.,,_0400919_,FLD980798698,14000 BLOCK PEMBROKE ROAD ,PEMBROKE PARK,33024,BROWARD,,,N,_+25.992600_,_-080.169600_ ,07/22/87,,
_04_,FL,PICKETTVILLE ROAD LANDFILL,,_0400859_,FLD980556351,5150 PICKETTVILLE RD ,JACKSONVILLE,32205,DUVAL,,,N,_+30.368610_,_-081.738880_ ,09/08/83,,
_04_,FL,PIPER AIRCRAFT CORP./VERO BEACH WATER & SEWER DEPARTMENT,,_0400512_,FLD004054284,PIPER DR & AVIATION BLVD ,VERO BEACH,32960,INDIAN RIVER,,,N,_+27.647490_,_-080.415550_ ,02/21/90,,
_04_,FL,RALEIGH STREET DUMP,,_0405795_,FLD984227249,WESTERN END OF RALEIGH STREET ,TAMPA,33619,HILLSBOROUGH,,,N,_+27.914931_,_-082.410918_ ,04/09/09,,
_04_,FL,REEVES SOUTHEASTERN GALVANIZING CORP.,,_0400485_,FLD000824896,9510 E BROADWAY #20 ,TAMPA,33691,HILLSBOROUGH,,,N,_+27.972500_,_-082.341930_ ,09/08/83,,
_04_,FL,SANFORD DRY CLEANERS,,_0410335_,FLD032728032,121 SOUTH PALMETTO AVENUE ,SANFORD,32771,SEMINOLE,,,N,_+28.811174_,_-081.265710_ ,09/29/10,,
_04_,FL,SAPP BATTERY SALVAGE,,_0400902_,FLD980602882,COUNTY RD C-280 ,COTTONDALE,32431,JACKSON,,,N,_+30.728330_,_-085.392500_ ,09/08/83,,
_04_,FL,SHERWOOD MEDICAL INDUSTRIES,,_0400637_,FLD043861392,2010 HWY 92 ,DELAND,32724,VOLUSIA,,,N,_+29.060830_,_-081.265000_ ,09/08/83,,
_04_,FL,SOLITRON MICROWAVE,,_0400642_,FLD045459526,4100 COVE ROAD ,PORT SALERNO,34997,MARTIN,,,N,_+27.136660_,_-080.199160_ ,07/28/98,,
_04_,FL,"SOUTHERN SOLVENTS, INC.",,_0406539_,FL0001209840,4109 LINEBAUGH AVENUE ,TAMPA,33605,HILLSBOROUGH,,,N,_+28.040550_,_-082.510270_ ,07/27/00,,
_04_,FL,STAUFFER CHEMICAL CO (TAMPA),,_0400537_,FLD004092532,ORIENT RD & 10TH AV & TAMPA BYPASS CANAL ,TAMPA,33619,HILLSBOROUGH,,,N,_+27.963050_,_-082.370550_ ,12/23/96,,
_04_,FL,STAUFFER CHEMICAL CO. (TARPON SPRINGS),,_0400578_,FLD010596013,ANCLOTE BOULEVARD ,TARPON SPRINGS,34689,PINELLAS,,,N,_+28.166660_,_-082.775690_ ,05/31/94,,
_04_,FL,SYDNEY MINE SLUDGE PONDS,,_0400471_,FLD000648055,HWY 60/.5 MI E OF DOVER RD ,BRANDON,33594,HILLSBOROUGH,,,N,_+27.929160_,_-082.209160_ ,10/04/89,,
_04_,FL,TAYLOR ROAD LANDFILL,,_0400853_,FLD980494959,TAYLOR RD ,SEFFNER,33619,HILLSBOROUGH,,,N,_+28.009710_,_-082.293050_ ,09/08/83,,
_04_,FL,TOWER CHEMICAL CO.,,_0400521_,FLD004065546,MONTVERDE RD ,CLERMONT,34711,LAKE,,,N,_+28.551380_,_-081.684710_ ,09/08/83,,
_04_,FL,"TRANS CIRCUITS, INC.",,_0400785_,FLD091471904,210 NEWMAN ROAD ,LAKE PARK,33403,PALM BEACH,,,N,_+26.795270_,_-080.073880_ ,02/04/00,,
_04_,FL,TYNDALL AIR FORCE BASE,,_0401205_,FL1570024124,4756 CIVIL ENGINEERING ,PANAMA CITY,32403,BAY,,,Y,_+30.087500_,_-085.586660_ ,04/01/97,,
_04_,FL,"UNITED METALS, INC.",,_0400804_,FLD098924038,HIGHWAY 71 SOUTH ,MARIANNA,32446,JACKSON,,,N,_+30.685830_,_-085.168050_ ,04/30/03,,
_04_,FL,USN AIR STATION CECIL FIELD,,_0404743_,FL5170022474,103RD ST AND NORMANDY BLVD ,JACKSONVILLE,32215,DUVAL,,,Y,_+30.238610_,_-081.902770_ ,11/21/89,,
_04_,FL,WHITEHOUSE OIL PITS,,_0400901_,FLD980602767,ONE HALF MILE N OF HWY 90 ,WHITEHOUSE,32220,DUVAL,,,N,_+30.320100_,_-081.851300_ ,09/08/83,,
_04_,FL,WHITING FIELD NAVAL AIR STATION,,_0401208_,FL2170023244,Postal Address is unavailable for the Site ,MILTON,32570,SANTA ROSA,,,Y,_+30.709720_,_-087.020410_ ,05/31/94,,
_04_,FL,WINGATE ROAD MUNICIPAL INCINERATOR DUMP,,_0401078_,FLD981021470,1300 N. W. 34TH AVENUE ,FORT LAUDERDALE,33311,BROWARD,,,N,_+26.144400_,_-080.184700_ ,10/04/89,,
_04_,FL,ZELLWOOD GROUND WATER CONTAMINATION,,_0400655_,FLD049985302,803 JONES AVE ,ZELLWOOD,32757,ORANGE,,,N,_+28.731950_,_-081.613330_ ,09/08/83,,
_04_,GA,ALTERNATE ENERGY RESOURCES INC,,_0401411_,GAD033582461,2736 WALDEN DR ,AUGUSTA,30904,RICHMOND,,,N,_+33.455606_,_-082.042408_ ,04/19/06,,
_04_,GA,ARMSTRONG WORLD INDUSTRIES,,_0410033_,GAN000410033,4520 BROADWAY ROAD ,MACON,31206,BIBB,,,N,_+32.77462_,_-083.6517_ ,09/16/11,,
_04_,GA,BRUNSWICK WOOD PRESERVING,,_0405622_,GAD981024466,PERRY LANE ROAD ,BRUNSWICK,31520,GLYNN,,,N,_+31.242220_,_-081.528050_ ,04/01/97,,
_04_,GA,CAMILLA WOOD PRESERVING COMPANY,,_0401395_,GAD008212409,131 EAST BENNETT STREET ,CAMILLA,31730,MITCHELL,,,N,_+31.222500_,_-084.203330_ ,07/28/98,,
_04_,GA,DIAMOND SHAMROCK CORP. LANDFILL,,_0401838_,GAD990741092,W. GIRARD AVENUE ,CEDARTOWN,30125,POLK,,,N,_+34.020700_,_-085.271700_ ,08/30/90,,
_04_,GA,FIRESTONE TIRE & RUBBER CO. (ALBANY PLANT),,_0401840_,GAD990855074,3300 SYLVESTER RD ,ALBANY,31701,DOUGHERTY,,,N,_+31.565830_,_-084.053880_ ,10/04/89,,
_04_,GA,HERCULES 009 LANDFILL,,_0401699_,GAD980556906,BENEDICT RD & ROUTE 25 ,BRUNSWICK,31521,GLYNN,,,N,_+31.204900_,_-081.485800_ ,09/21/84,,
_04_,GA,LCP CHEMICALS GEORGIA,,_0401634_,GAD099303182,4014 ROSS RD ,BRUNSWICK,31520,GLYNN,,,N,_+31.189440_,_-081.508330_ ,06/17/96,,
_04_,GA,MACON NAVAL ORDNANCE PLANT,,_0405304_,GAD003302676,600 GUY PAINE ROAD ,MACON,31206,BIBB,,,N,_+32.777502_,_-083.639447_ ,05/24/13,,
_04_,GA,MARINE CORPS LOGISTICS BASE,,_0401879_,GA7170023694,FLEMING ROAD ,ALBANY,31704,DOUGHERTY,,,Y,_+31.557210_,_-084.055000_ ,11/21/89,,
_04_,GA,MARZONE INC./CHEVRON CHEMICAL CO.,,_0401854_,GAD991275686,GOLDEN ROAD ,TIFTON,31794,TIFT,,,N,_+31.428900_,_-083.501700_ ,10/04/89,,
_04_,GA,MATHIS BROTHERS LANDFILL (SOUTH MARBLE TOP ROAD),,_0401732_,GAD980838619,S MARBLE TOP RD ,KENSINGTON,30728,WALKER,,,N,_+34.797780_,_-085.377780_ ,03/31/89,,
_04_,GA,PEACH ORCHARD RD PCE GROUNDWATER PLUME SITE,,_0407449_,GAN000407449,ADJACENT TO PEACH ORCHARD ROAD   AND LUMPKIN ROADS,AUGUSTA,,RICHMOND,,,N,_+33.421170_,_-082.015130_ ,09/14/05,,
_04_,GA,ROBINS AIR FORCE BASE (LANDFILL #4/SLUDGE LAGOON),,_0401869_,GA1570024330,ROBINS AFB ,HOUSTON COUNTY,31098,HOUSTON,,,Y,_+32.619980_,_-083.582070_ ,07/22/87,,
_04_,GA,T.H. AGRICULTURE & NUTRITION CO. (ALBANY PLANT),,_0401428_,GAD042101261,1401 SCHLEY AVE ,ALBANY,31707,DOUGHERTY,,,N,_+31.617360_,_-084.181660_ ,03/31/89,,
_04_,GA,"WOOLFOLK CHEMICAL WORKS, INC.",,_0401315_,GAD003269578,E MAIN ST P O BOX 938 ,FORT VALLEY,31030,PEACH,,,N,_+32.549580_,_-083.884160_ ,08/30/90,,
_04_,KY,AIRCO,,_0401977_,KYD041981010,HWY 1523 ,CALVERT CITY,42029,MARSHALL,,,N,_+37.049600_,_-088.322500_ ,09/21/84,,
_04_,KY,B.F. GOODRICH,,_0401930_,KYD006370167,KY HWY 1523 ,CALVERT CITY,42029,MARSHALL,,,N,_+37.050300_,_-088.323400_ ,09/08/83,,
_04_,KY,BRANTLEY LANDFILL,,_0402076_,KYD980501019,HWY 85 ,ISLAND,41098,MCLEAN,,,N,_+37.446250_,_-087.156110_ ,02/21/90,,
_04_,KY,"CALDWELL LACE LEATHER CO., INC.",,_0401986_,KYD045738291,111 E CALDWELL ST ,AUBURN,42206,LOGAN,,,N,_+36.872500_,_-086.746380_ ,08/30/90,,
_04_,KY,DISTLER BRICKYARD,,_0402127_,KYD980602155,US HWYS 31 & 60 ,WEST POINT,40117,HARDIN,,,N,_+37.989710_,_-085.951380_ ,09/08/83,,
